time,ax,ay,az,atotal
1.977,0.30,0.28,0.37,0.55
1.987,0.32,0.28,-0.03,0.43
1.997,-0.08,0.31,-0.43,0.54
2.007,0.24,-0.08,0.29,0.38
2.017,-0.61,-0.07,0.09,0.62
2.027,-0.48,-0.00,0.17,0.50
2.037,-0.39,0.34,-0.02,0.52
2.047,-0.05,0.44,-0.02,0.44
2.058,0.11,-0.13,0.01,0.18
2.067,0.06,-0.45,-0.38,0.59
2.078,0.07,-0.34,0.06,0.35
2.088,0.06,-0.08,-0.07,0.12
2.098,0.08,0.07,-0.21,0.23
2.108,0.50,0.23,-0.02,0.55
2.118,0.35,0.33,0.28,0.56
2.128,-0.05,0.25,-0.49,0.56
2.139,-0.20,0.19,0.05,0.28
2.148,-0.18,-0.39,0.34,0.55
2.158,-0.59,0.13,-0.17,0.63
2.168,-0.19,0.34,0.38,0.54
2.179,-0.20,0.29,-0.45,0.57
2.189,0.12,-0.25,0.33,0.43
2.199,0.36,-0.59,-0.79,1.05
2.209,-0.11,-0.43,0.22,0.49
2.219,0.20,0.19,-0.15,0.31
2.229,-0.12,0.16,0.23,0.31
2.239,0.52,0.18,-0.66,0.86
2.249,0.31,0.26,0.46,0.62
2.259,0.12,0.34,-0.59,0.69
2.269,-0.28,0.00,0.32,0.43
2.280,-0.24,-0.15,0.04,0.28
2.289,-0.63,-0.11,-0.00,0.64
2.300,-0.24,0.40,0.05,0.47
2.310,-0.02,0.33,0.10,0.34
2.320,0.07,-0.14,-0.56,0.58
2.330,0.26,-0.59,-0.02,0.64
2.340,-0.08,-0.31,-0.17,0.36
2.350,-0.05,-0.04,-0.03,0.07
2.360,0.37,0.28,0.15,0.49
2.370,0.37,0.31,-0.05,0.49
2.380,0.44,0.24,-0.41,0.64
2.390,-0.17,0.19,0.09,0.27
2.401,-0.21,-0.25,-0.11,0.35
2.411,-0.54,0.14,0.35,0.66
2.420,-0.30,-0.09,0.06,0.31
2.431,-0.31,0.51,-0.47,0.76
2.441,0.16,0.06,0.47,0.50
2.451,-0.01,-0.17,-0.59,0.62
2.461,0.03,-0.37,-0.05,0.38
2.471,0.23,-0.33,-0.23,0.47
2.481,-0.09,-0.07,0.11,0.16
2.491,0.36,0.35,-0.08,0.50
2.501,0.35,0.39,0.14,0.54
2.511,0.29,0.18,-0.40,0.53
2.521,-0.16,0.07,0.13,0.22
2.532,0.07,-0.22,-0.31,0.39
2.542,-0.72,0.03,0.46,0.86
2.552,-0.42,0.44,0.09,0.61
2.562,-0.18,0.30,-0.28,0.44
2.572,0.04,-0.13,0.03,0.14
2.582,-0.07,-0.15,0.05,0.17
2.592,0.18,-0.38,-0.46,0.62
2.602,0.22,-0.47,-0.01,0.52
2.612,0.31,-0.14,-0.21,0.40
2.622,0.19,0.39,0.11,0.45
2.632,0.22,0.61,0.53,0.83
2.643,0.28,0.38,-0.91,1.02
2.653,-0.32,-0.22,0.34,0.52
2.663,0.03,-0.30,-0.05,0.31
2.673,-0.55,0.14,0.26,0.63
2.683,-0.72,0.65,-0.08,0.98
2.693,0.11,0.35,-0.10,0.38
2.703,0.18,-0.49,-0.01,0.53
2.713,-0.02,-0.38,-0.35,0.51
2.723,0.16,-0.19,-0.13,0.28
2.733,0.07,-0.30,0.14,0.34
2.744,0.15,0.06,-0.43,0.46
2.753,0.18,0.42,0.42,0.62
2.764,0.60,0.50,-0.01,0.78
2.774,0.08,0.18,-0.57,0.60
2.784,-0.13,-0.20,0.39,0.46
2.794,-0.12,-0.08,0.03,0.14
2.804,-1.01,0.29,0.14,1.06
2.814,-0.37,0.61,-0.14,0.72
2.824,-0.03,0.13,0.18,0.23
2.834,0.42,-0.35,-0.34,0.65
2.844,0.14,-0.49,0.04,0.51
2.854,-0.06,-0.29,-0.05,0.30
2.864,0.09,-0.35,-0.54,0.66
2.874,-0.13,0.04,0.29,0.32
2.884,0.69,0.29,0.07,0.75
2.895,0.26,0.64,-0.51,0.86
2.905,0.16,0.09,0.48,0.51
2.915,-0.03,-0.12,-0.43,0.44
2.925,-0.76,-0.22,0.35,0.87
2.935,-0.28,0.42,-0.01,0.51
2.945,-0.49,0.53,0.07,0.73
2.955,-0.07,0.14,-0.37,0.40
2.965,0.37,-0.35,-0.10,0.52
2.975,0.09,-0.47,0.21,0.52
