time,ax,ay,az,atotal
2.925,0.16,-0.11,-0.24,0.31
2.935,0.19,0.27,-0.63,0.71
2.945,0.57,0.68,-0.13,0.90
2.955,0.57,0.45,0.31,0.79
2.965,-0.13,0.05,-0.50,0.52
2.975,-0.65,-0.08,0.57,0.86
2.985,-0.15,0.02,0.21,0.26
2.995,-0.28,-0.25,0.23,0.44
3.005,-0.19,0.19,-0.34,0.44
3.015,0.08,0.21,0.26,0.35
3.026,-0.02,0.05,-0.14,0.15
3.036,0.04,-0.50,0.17,0.53
3.046,0.20,-0.42,-0.48,0.67
3.056,0.05,-0.06,0.22,0.23
3.066,0.30,0.49,-0.62,0.85
3.076,0.64,0.55,0.30,0.89
3.086,0.44,0.27,-0.56,0.76
3.096,-0.25,-0.29,0.64,0.75
3.106,-0.30,0.15,-0.47,0.58
3.116,-0.22,-0.00,0.45,0.50
3.127,-0.46,0.15,-0.03,0.48
3.136,-0.04,0.24,0.11,0.26
3.147,-0.08,0.11,0.13,0.19
3.157,0.04,-0.09,-0.46,0.47
3.167,-0.11,-0.19,0.37,0.43
3.177,0.16,-0.50,-0.11,0.54
3.187,0.16,-0.38,-0.32,0.52
3.197,0.35,0.39,-0.24,0.57
3.207,0.82,0.65,-0.13,1.06
3.217,0.19,0.43,-0.16,0.49
3.227,-0.28,-0.09,0.49,0.57
3.237,-0.34,-0.08,-0.40,0.53
3.247,-0.39,-0.07,0.29,0.49
3.258,-0.06,-0.02,0.40,0.40
3.268,-0.11,0.32,-0.51,0.61
3.278,0.02,0.12,0.09,0.15
3.288,0.12,-0.25,-0.01,0.28
3.298,-0.29,-0.19,-0.57,0.66
3.308,0.08,-0.16,0.23,0.30
3.318,0.36,-0.39,0.37,0.65
3.328,0.09,0.18,-1.10,1.12
3.338,0.81,0.47,-0.09,0.94
3.348,0.39,0.38,0.41,0.68
3.358,-0.26,0.25,-0.21,0.42
3.368,-0.15,0.11,-0.28,0.34
3.379,-0.47,-0.07,0.44,0.65
3.389,-0.22,0.13,0.07,0.27
3.399,-0.47,0.20,-0.01,0.51
3.409,0.46,0.12,-0.31,0.57
3.419,0.22,-0.30,0.30,0.48
