time,ax,ay,az,atotal
6.524,-1.36,1.02,0.39,1.74
6.534,-2.59,0.80,-0.55,2.77
6.544,-2.44,-0.60,-0.71,2.61
6.554,-0.48,-0.40,0.01,0.63
6.564,1.17,-0.77,0.25,1.42
6.574,1.72,-0.32,0.34,1.78
6.584,0.49,-0.43,0.35,0.74
6.595,-0.74,-0.96,-0.59,1.34
6.605,-1.11,-0.42,-0.19,1.20
6.615,-0.60,-0.07,-0.10,0.61
6.625,0.91,0.67,1.07,1.56
6.635,2.01,1.56,0.11,2.55
6.645,0.82,0.63,-1.23,1.61
6.655,-0.56,1.57,0.59,1.77
6.665,-2.67,0.32,-0.46,2.73
6.675,-1.96,-0.73,-0.86,2.26
6.685,-0.48,-0.64,0.27,0.85
6.695,0.60,-1.06,0.23,1.24
6.705,1.08,-0.52,0.13,1.20
6.716,0.61,-0.42,0.08,0.75
6.726,-0.49,-0.55,-0.19,0.77
6.736,-0.79,-0.13,-0.27,0.84
6.746,-0.16,0.05,0.07,0.18
6.756,1.27,0.91,0.94,1.82
6.766,1.47,1.11,-0.33,1.87
6.776,0.21,0.38,-0.85,0.96
6.786,-0.86,1.42,0.79,1.84
6.796,-2.52,0.27,-0.67,2.62
6.806,-1.52,-0.66,-0.80,1.85
6.816,0.32,0.08,0.45,0.56
6.826,0.58,-0.87,-0.20,1.07
6.836,0.84,-0.65,0.44,1.15
6.847,-0.02,-0.19,0.20,0.28
6.857,-0.82,-0.74,-0.70,1.31
6.867,-0.37,0.14,-0.02,0.40
6.877,0.42,0.27,0.63,0.80
6.887,1.85,0.99,0.27,2.11
6.897,1.29,0.89,-0.60,1.68
6.907,-0.04,0.45,-0.05,0.46
6.917,-1.92,0.53,0.26,2.01
6.927,-2.45,0.39,-0.39,2.51
6.937,-0.95,-0.38,-0.85,1.34
6.947,0.11,-0.27,-0.07,0.30
6.958,1.07,-0.40,0.34,1.19
6.968,0.97,-1.02,0.35,1.45
6.978,-0.35,-0.28,0.34,0.56
6.988,-1.03,-0.75,-0.49,1.36
6.998,-0.51,-0.14,-0.61,0.81
7.008,0.67,0.74,1.00,1.41
7.018,1.98,1.07,0.26,2.27
7.028,1.02,0.71,-0.93,1.55
7.038,0.08,0.92,0.46,1.04
7.048,-2.07,0.32,-0.06,2.10
7.058,-3.08,-0.61,-0.74,3.22
7.068,-0.55,-0.13,-0.50,0.75
7.079,0.51,-0.22,0.23,0.60
7.089,1.00,-0.23,0.38,1.09
7.099,0.87,-0.55,0.15,1.04
7.109,-0.22,-0.14,-0.15,0.30
7.119,-1.11,-0.64,-0.37,1.33
7.129,-0.78,-0.66,-0.17,1.03
7.139,1.65,1.16,1.23,2.37
7.149,2.26,1.32,0.06,2.62
7.159,0.50,0.80,-1.12,1.46
7.169,-0.34,1.01,0.38,1.13
7.179,-2.39,0.03,-0.39,2.43
7.189,-2.67,-0.58,-0.37,2.76
7.200,-0.53,-0.51,-0.25,0.78
7.210,0.81,-0.57,-0.09,1.00
7.220,1.50,-0.13,0.58,1.61
7.230,0.49,-0.24,0.24,0.59
7.240,-0.81,-0.05,-0.49,0.95
7.250,-0.96,-0.00,-0.36,1.02
7.260,-0.58,-0.43,-0.11,0.73
7.270,0.98,0.68,1.13,1.64
7.280,2.13,0.65,0.00,2.23
7.290,0.87,0.36,-0.92,1.32
7.300,-0.29,0.79,0.65,1.06
7.310,-2.46,-0.21,-0.36,2.49
7.321,-2.57,0.01,-0.68,2.66
7.331,-0.49,-0.02,-0.14,0.51
7.341,0.44,-0.27,-0.25,0.57
7.351,1.13,-0.37,0.34,1.24
7.361,1.12,-0.05,0.40,1.19
7.371,-0.38,-0.35,-0.05,0.52
7.381,-1.06,-0.44,-0.63,1.31
7.391,-0.55,-0.43,0.14,0.71
7.401,0.92,0.58,0.79,1.34
7.411,1.81,1.11,0.08,2.13
7.421,0.73,0.49,-0.78,1.18
7.431,-0.26,0.57,0.17,0.65
7.442,-1.91,0.18,0.16,1.93
7.452,-2.47,-0.37,-0.63,2.57
7.462,-0.67,-0.21,-0.46,0.84
7.472,0.36,-0.16,-0.12,0.42
7.482,0.79,-0.45,0.32,0.97
7.492,0.60,-0.21,0.40,0.75
7.502,-0.18,-0.25,-0.21,0.37
7.512,-0.64,-0.23,-0.31,0.75
7.522,-0.03,-0.20,0.08,0.21
7.532,1.45,0.76,0.74,1.80
7.542,1.60,0.73,-0.36,1.80
7.552,0.21,0.21,-0.24,0.38
7.562,-0.99,0.61,0.15,1.17
7.573,-2.41,0.30,-0.04,2.43
7.583,-1.87,0.12,-0.90,2.08
7.593,-0.23,-0.43,-0.45,0.67
7.603,0.76,-0.05,0.21,0.79
7.613,1.26,-0.48,0.51,1.44
7.623,0.25,-0.35,0.37,0.57
7.633,-0.80,-0.40,-0.43,0.99
7.643,-0.61,-0.37,-0.52,0.89
7.653,0.20,0.60,0.57,0.85
7.663,1.53,0.45,0.49,1.67
7.673,1.31,0.88,-0.72,1.74
7.683,0.25,0.58,0.34,0.72
7.693,-1.48,0.16,-0.22,1.51
7.704,-2.69,0.15,-0.17,2.70
7.714,-1.40,-0.24,-0.79,1.62
7.724,0.25,-0.08,-0.21,0.33
7.734,0.77,-0.06,0.53,0.93
7.744,1.09,-0.64,-0.06,1.26
7.754,0.05,-0.44,0.28,0.53
7.764,-1.00,-0.64,-0.31,1.23
7.774,-0.87,-0.45,-0.27,1.01
7.784,1.05,0.97,0.83,1.65
7.794,2.28,1.39,0.14,2.67
7.805,0.89,0.66,-0.64,1.28
7.814,-0.11,1.02,-0.04,1.03
7.825,-2.14,-0.23,-0.05,2.15
7.835,-2.88,-0.67,-0.35,2.97
7.845,-0.75,-0.04,-0.35,0.83
7.855,0.70,-0.31,-0.18,0.79
7.865,1.17,0.12,0.43,1.25
7.875,0.68,-0.33,0.20,0.78
7.885,-0.52,-0.14,-0.35,0.64
7.895,-1.12,-0.24,-0.12,1.15
7.905,-0.61,-0.63,-0.51,1.02
7.915,0.07,-0.29,0.91,0.96
7.926,2.14,1.07,0.49,2.44
7.936,1.64,1.11,-0.55,2.06
7.946,0.03,0.62,-0.15,0.64
7.956,-1.50,-0.05,-0.25,1.52
7.966,-2.73,0.04,-0.05,2.73
7.976,-1.56,-0.18,-0.52,1.65
7.986,0.00,-0.32,-0.08,0.33
7.996,0.94,-0.01,0.05,0.95
8.006,1.45,-0.08,0.18,1.47
8.016,0.09,-0.38,0.04,0.39
8.026,-0.98,-0.92,-0.20,1.36
8.036,-0.73,-0.47,-0.12,0.88
8.046,0.51,0.19,0.41,0.69
8.057,1.54,1.08,0.74,2.02
8.067,1.23,0.94,-0.97,1.83
8.077,0.09,0.92,-0.27,0.97
8.087,-1.48,0.22,0.17,1.51
8.097,-2.55,-0.62,-0.26,2.64
8.107,-1.10,-0.07,-0.34,1.15
8.117,0.29,-0.28,-0.14,0.42
8.127,0.61,-0.43,0.02,0.75
8.137,0.50,0.04,0.46,0.68
8.147,0.02,-0.30,-0.25,0.39
8.157,-0.55,-0.06,-0.25,0.61
8.168,-0.23,-0.29,-0.12,0.39
8.178,1.15,0.12,0.68,1.34
8.188,1.87,0.79,0.17,2.04
8.198,0.26,-0.05,-0.41,0.49
8.208,-0.88,0.84,-0.09,1.22
8.218,-1.77,0.85,0.13,1.97
8.228,-2.15,0.01,-0.94,2.35
8.238,-0.34,0.09,-0.48,0.59
8.248,0.56,-0.14,0.30,0.65
8.258,0.98,-0.58,0.24,1.16
8.268,0.31,-0.54,0.51,0.81
8.278,-0.66,-0.60,-0.39,0.97
8.288,-0.48,-0.35,-0.40,0.72
8.299,-0.06,0.41,0.20,0.45
8.309,0.98,0.22,0.55,1.14
8.319,1.67,1.12,-0.00,2.01
8.329,0.56,0.49,-0.44,0.87
8.339,-0.95,0.42,-0.16,1.06
8.349,-2.44,0.33,0.33,2.48
8.359,-1.84,0.01,-0.91,2.05
8.369,-0.18,0.33,-0.16,0.41
8.379,0.59,-0.13,0.10,0.61
8.389,1.16,-0.50,-0.10,1.27
8.399,0.37,-0.39,0.54,0.76
8.409,-0.72,-1.13,-0.34,1.38
8.420,-1.10,-0.90,-0.23,1.44
8.430,-0.00,-0.01,0.04,0.04
8.440,1.47,0.81,0.78,1.85
8.450,2.12,1.55,0.29,2.64
8.460,0.53,0.69,-1.05,1.36
8.470,-0.82,0.74,-0.01,1.11
8.480,-2.73,0.29,0.15,2.75
8.490,-2.41,-0.34,-0.73,2.54
8.500,0.02,-0.11,-0.10,0.15
8.510,0.84,-0.51,-0.00,0.98
8.520,1.36,-0.29,0.24,1.41
8.530,0.50,-0.55,0.34,0.82
8.541,-0.78,-0.27,-0.27,0.87
8.551,-1.17,-0.54,-0.37,1.35
8.561,-0.56,0.03,-0.16,0.58
8.571,0.49,-0.00,0.57,0.75
8.581,1.96,0.92,0.38,2.20
8.591,1.62,0.82,-0.19,1.82
8.601,-0.02,0.51,-0.37,0.63
8.611,-2.17,0.95,0.28,2.38
8.621,-3.11,-0.15,-0.90,3.24
8.631,-1.08,-0.32,-0.71,1.33
8.641,0.30,-0.18,0.55,0.65
8.652,1.45,-0.81,-0.07,1.66
8.662,1.10,0.10,0.61,1.26
8.672,-0.05,-0.73,-0.05,0.73
8.682,-0.58,-1.08,-0.89,1.51
8.692,-1.02,-0.45,0.08,1.12
8.702,0.38,0.20,0.86,0.96
8.712,1.54,1.60,0.56,2.29
8.722,1.17,0.67,-1.38,1.93
8.732,0.12,0.91,0.07,0.92
8.742,-2.13,1.59,0.27,2.67
8.752,-2.16,-0.40,-0.52,2.26
8.762,-0.51,-0.49,-0.42,0.82
8.773,-0.05,-0.98,0.10,0.99
8.783,1.02,-0.69,0.18,1.24
8.793,0.74,-0.25,0.33,0.85
8.803,-0.45,-0.48,-0.08,0.67
8.813,-0.74,-0.28,-0.42,0.89
8.823,-0.14,-0.13,-0.12,0.23
8.833,1.22,0.69,0.65,1.54
8.843,1.52,0.97,0.53,1.88
8.853,-0.17,0.15,-1.22,1.24
8.863,-0.21,1.51,0.58,1.63
8.873,-2.24,0.70,-0.32,2.37
8.883,-2.03,-0.45,-1.01,2.31
8.894,0.32,0.29,0.25,0.50
8.904,0.76,-0.90,-0.07,1.18
8.914,0.87,-0.59,0.48,1.16
8.924,-0.09,-0.66,0.31,0.73
8.934,-0.89,-0.68,-0.78,1.36
8.944,-0.71,-0.16,-0.05,0.73
8.954,0.04,-0.04,0.19,0.20
8.964,1.78,1.06,0.87,2.25
8.974,1.64,1.16,-0.46,2.06
8.984,0.13,0.63,-0.65,0.91
8.994,-1.26,0.96,0.58,1.68
9.004,-2.65,0.15,-0.58,2.72
9.014,-1.48,-0.44,-0.65,1.68
9.025,0.05,-0.23,0.08,0.25
9.035,0.81,-0.62,-0.08,1.02
9.045,1.14,-0.34,0.55,1.31
9.055,-0.11,-0.71,0.14,0.73
9.065,-1.24,-0.89,-0.75,1.70
9.075,-0.33,0.11,0.03,0.35
9.085,0.83,0.42,0.64,1.13
9.095,1.71,1.29,0.53,2.21
9.105,0.98,1.04,-0.69,1.59
9.115,0.33,1.03,-0.56,1.21
9.125,-1.49,0.23,0.43,1.57
9.135,-2.58,-0.57,-0.26,2.66
9.146,-1.43,-0.71,-0.73,1.75
9.156,0.41,-0.36,0.01,0.54
9.166,0.89,0.08,0.41,0.98
9.176,0.72,-0.48,-0.09,0.87
9.186,-0.10,0.27,0.17,0.33
9.196,-0.77,-0.43,-0.55,1.04
9.206,-0.83,-0.31,-0.16,0.90
9.216,0.03,-0.22,0.38,0.44
9.226,1.96,0.56,0.73,2.17
9.236,1.70,1.04,-0.23,2.01
9.246,0.03,0.32,-0.58,0.66
9.257,-1.33,0.82,0.21,1.57
9.267,-2.97,0.18,-0.33,2.99
9.277,-1.78,-0.26,-0.69,1.93
9.287,0.17,-0.17,-0.22,0.32
9.297,1.27,-0.50,0.25,1.39
9.307,1.08,-0.35,0.58,1.27
9.317,0.12,-0.40,-0.02,0.42
9.327,-0.56,-0.55,-0.54,0.95
9.337,-1.18,-0.41,-0.23,1.27
9.347,0.06,0.38,0.71,0.80
9.357,1.90,1.14,0.62,2.30
9.367,1.24,0.77,-1.07,1.80
9.377,0.54,0.64,0.04,0.84
9.388,-1.38,0.37,0.38,1.48
9.398,-2.92,0.05,-0.34,2.94
9.408,-1.56,-0.42,-0.83,1.82
9.418,0.08,-0.34,-0.18,0.39
9.428,0.81,-0.17,0.35,0.89
9.438,1.25,-0.64,0.27,1.43
9.448,0.34,-0.04,0.31,0.46
9.458,-0.81,-0.40,-0.37,0.98
9.468,-0.74,-0.23,-0.55,0.95
9.478,0.56,0.58,0.86,1.18
9.488,1.71,0.95,0.24,1.97
9.499,0.43,0.21,-0.97,1.08
9.509,0.35,1.12,0.63,1.33
9.519,-1.54,0.05,-0.15,1.54
9.529,-2.68,-0.35,-0.54,2.76
9.539,-0.74,0.22,-0.51,0.93
9.549,0.17,-0.84,-0.39,0.94
9.559,0.96,0.17,0.84,1.29
9.569,0.80,-0.35,0.27,0.92
9.579,-0.28,-0.15,-0.36,0.48
9.589,-0.71,0.05,0.11,0.73
9.599,0.07,-0.15,-0.53,0.55
9.609,1.19,0.82,0.62,1.57
9.620,1.58,0.85,0.40,1.84
9.630,0.20,0.16,-0.54,0.60
9.640,-0.75,0.47,0.01,0.88
9.650,-0.80,0.48,0.25,0.97
9.660,-1.39,0.70,-0.58,1.66
9.670,-1.99,-0.44,-2.70,3.39
9.680,-1.54,-0.43,2.41,2.90
9.690,2.99,0.32,1.76,3.49
9.700,-0.56,-3.24,-3.91,5.11
9.710,-0.54,1.82,2.37,3.03
9.720,1.43,-1.28,-0.18,1.92
9.730,-0.26,-0.53,-0.76,0.96
9.741,-1.16,0.46,0.80,1.48
9.751,1.40,0.04,0.35,1.44
9.761,0.56,1.26,-0.80,1.60
9.771,0.01,0.84,0.38,0.92
9.781,-0.64,1.03,-0.41,1.28
9.791,-2.31,0.32,-0.47,2.38
9.801,-0.84,-0.24,-0.37,0.95
9.811,0.12,-0.51,0.16,0.55
9.821,0.27,-1.03,0.19,1.08
9.831,0.76,-0.25,0.25,0.84
9.841,-0.31,-1.09,-0.23,1.15
9.851,-1.07,-0.19,-0.27,1.12
9.861,-0.04,0.13,0.42,0.44
9.872,1.51,1.22,0.27,1.96
9.882,1.50,1.24,0.12,1.95
9.892,0.41,0.48,-0.98,1.17
9.902,-0.76,0.42,0.38,0.95
9.912,-2.32,-0.35,0.17,2.35
9.922,-2.03,-0.45,-0.68,2.19
9.932,-0.56,-0.20,-0.39,0.71
9.942,0.83,0.24,0.06,0.86
9.952,1.05,0.01,0.08,1.05
9.962,0.59,-0.77,0.43,1.06
9.972,-0.49,-0.08,-0.28,0.57
9.982,-0.95,-1.21,-0.47,1.61
9.993,-0.54,-0.16,0.50,0.75
10.003,1.45,0.86,0.83,1.88
10.013,1.93,1.21,-0.68,2.38
10.023,0.61,1.09,-0.25,1.27
10.033,-0.53,0.46,-0.12,0.71
10.043,-2.37,-0.07,0.12,2.37
10.053,-2.38,-0.39,-0.43,2.45
10.063,-0.65,-0.49,-0.59,1.01
10.073,0.33,0.26,0.48,0.64
10.084,1.18,-0.37,-0.31,1.27
10.094,0.83,-0.28,0.31,0.93
10.104,-0.18,-0.22,0.08,0.30
10.114,-0.49,-0.85,-0.44,1.08
10.124,0.10,0.19,0.38,0.43
10.134,0.74,0.32,0.78,1.12
10.144,0.89,0.90,-0.75,1.47
10.154,0.52,1.30,-0.16,1.41
10.164,-0.49,0.24,-0.17,0.57
10.174,-2.11,-0.40,0.13,2.15
10.184,-1.72,-0.10,-0.32,1.75
10.194,-0.28,-0.44,-0.83,0.98
10.204,0.22,-0.15,0.58,0.64
10.215,0.51,-0.54,-0.01,0.75
10.225,0.43,0.04,0.09,0.44
10.235,-0.19,0.16,0.08,0.26
10.245,-0.19,-0.53,-0.62,0.84
10.255,0.42,0.38,0.59,0.82
10.265,1.32,0.53,0.50,1.51
10.275,0.69,0.38,-0.68,1.04
10.285,-0.13,0.88,0.19,0.91
10.295,-1.09,0.31,-0.01,1.14
10.305,-2.19,0.10,-0.64,2.28
10.315,-1.32,0.25,-0.31,1.38
10.325,-0.11,-0.35,-0.38,0.53
10.336,0.55,-0.29,0.31,0.69
10.345,0.88,-0.51,0.48,1.13
10.355,0.23,-0.36,-0.13,0.45
10.366,-0.44,-0.37,-0.35,0.67
10.376,-0.12,-0.18,-0.15,0.26
10.386,0.27,0.28,0.57,0.69
10.396,1.33,0.71,0.37,1.56
10.406,1.15,0.97,-0.57,1.61
10.416,-0.39,0.41,-0.15,0.58
10.426,-1.49,0.33,0.00,1.52
10.436,-2.39,0.03,-0.34,2.41
10.446,-1.07,0.01,-0.44,1.15
10.456,0.39,0.24,-0.00,0.46
10.467,0.78,-0.38,0.03,0.87
10.477,0.76,-0.39,0.26,0.90
10.487,-0.13,-0.67,-0.09,0.69
10.497,-1.00,-0.54,0.03,1.13
10.507,-0.73,-0.53,-0.38,0.98
10.517,0.36,-0.24,-0.00,0.43
10.527,1.90,1.38,1.25,2.66
10.537,1.54,0.70,-0.61,1.80
10.547,0.13,0.67,-0.66,0.95
10.557,-1.55,0.85,0.46,1.83
10.568,-3.09,0.02,-0.66,3.16
10.577,-1.54,-0.11,-0.53,1.63
10.588,-0.04,-0.60,-0.17,0.63
10.598,1.51,0.01,0.44,1.57
10.608,1.42,-0.52,0.25,1.54
10.618,0.02,-0.74,-0.03,0.74
10.628,-1.08,-0.92,-0.45,1.49
10.638,-0.88,-0.31,0.10,0.94
10.648,-0.39,-0.03,-0.06,0.39
10.658,1.41,0.47,0.82,1.70
10.668,2.28,1.65,-0.07,2.82
10.678,0.33,0.10,-0.96,1.02
10.688,-1.22,1.27,0.52,1.84
10.698,-2.60,0.95,0.02,2.76
10.708,-1.84,-0.83,-1.38,2.44
10.719,-0.37,-0.01,0.31,0.48
10.729,0.56,-0.59,0.04,0.82
10.739,1.47,-0.31,0.15,1.51
10.749,0.64,-0.49,0.49,0.94
10.759,-0.62,-1.39,-0.65,1.65
10.769,-0.55,-0.79,-0.16,0.98
10.779,0.03,0.37,0.93,1.00
10.789,0.90,1.07,0.40,1.45
10.799,1.17,1.00,-1.21,1.96
10.809,0.44,1.35,-0.03,1.42
10.819,-1.82,1.32,0.24,2.26
10.830,-1.82,0.12,-0.46,1.88
10.840,-0.55,-0.55,-0.46,0.90
10.850,-0.17,-0.26,0.22,0.38
10.860,0.38,-1.03,0.03,1.10
10.870,0.46,-0.72,0.03,0.86
10.880,-0.01,-0.33,0.24,0.41
10.890,-0.50,-0.70,-0.35,0.93
10.900,-0.38,-0.22,-0.16,0.47
10.910,0.64,0.38,0.70,1.02
10.920,1.61,1.12,0.31,1.98
10.930,0.35,0.58,-1.09,1.28
10.940,-0.25,0.89,0.29,0.97
10.951,-1.82,1.06,0.30,2.13
10.961,-2.09,-0.06,-0.87,2.26
10.971,-0.42,-0.02,-0.60,0.74
10.981,0.47,-0.17,0.18,0.53
10.991,0.84,-0.63,0.39,1.13
11.001,0.33,-0.41,0.31,0.61
11.011,-0.54,-0.70,-0.26,0.92
11.021,-0.30,-0.49,-0.50,0.76
11.031,-0.28,-0.31,0.11,0.44
11.041,0.60,0.39,0.73,1.02
11.051,1.74,1.18,0.24,2.12
11.061,0.64,0.76,-0.89,1.34
11.071,-0.50,0.74,0.05,0.90
11.081,-1.92,0.47,0.08,1.98
11.092,-1.91,0.21,-0.82,2.09
11.102,-0.45,-0.35,0.09,0.58
11.112,0.24,-0.32,-0.33,0.52
11.122,0.64,-0.61,0.42,0.98
11.132,0.42,-0.39,0.23,0.62
11.142,-0.43,-0.22,-0.30,0.57
11.152,-0.58,-0.53,-0.56,0.96
11.162,-0.37,-0.40,0.53,0.76
11.173,0.56,0.79,0.44,1.07
11.182,2.21,0.52,0.46,2.32
11.193,1.04,0.64,-1.11,1.65
11.203,-0.92,0.20,0.09,0.95
11.213,-1.92,0.56,0.31,2.02
11.223,-2.42,-0.38,0.18,2.46
11.233,-0.58,-0.57,1.14,1.40
11.243,0.97,0.60,-0.76,1.36
11.253,0.81,-0.33,-2.26,2.42
11.263,0.36,0.28,-1.52,1.59
11.273,-0.44,-0.21,-0.13,0.50
11.283,-0.82,-0.53,1.79,2.04
11.293,-0.28,-0.74,1.42,1.63
