time,ax,ay,az,atotal
3.510,0.41,0.15,0.02,0.44
3.520,0.45,0.37,-0.25,0.64
3.530,0.15,0.26,0.05,0.30
3.540,-0.31,-0.02,0.06,0.32
3.550,-0.51,0.02,0.09,0.52
3.560,-0.30,0.16,0.18,0.38
3.570,-0.18,0.30,-0.20,0.41
3.580,0.11,-0.17,-0.10,0.23
3.591,0.33,-0.57,-0.20,0.69
3.600,0.16,-0.35,-0.22,0.44
3.611,0.18,-0.08,-0.03,0.20
3.621,0.02,0.08,-0.13,0.15
3.631,0.29,-0.00,-0.01,0.29
3.641,0.38,0.14,0.04,0.41
3.651,0.36,0.22,-0.08,0.43
3.661,0.09,0.33,-0.31,0.46
3.671,-0.26,-0.06,0.28,0.39
3.681,-0.41,-0.18,0.22,0.50
3.691,-0.30,0.16,-0.14,0.36
3.701,-0.05,0.34,0.01,0.34
3.712,0.13,0.06,-0.08,0.17
3.722,0.11,-0.49,-0.14,0.52
3.732,0.08,-0.51,-0.27,0.59
3.742,0.08,-0.20,-0.01,0.22
3.752,0.15,0.08,-0.10,0.20
3.762,0.38,0.14,0.04,0.40
3.772,0.47,0.21,0.04,0.52
3.782,0.32,0.22,-0.22,0.45
3.792,-0.03,0.05,-0.07,0.09
3.802,-0.26,-0.07,-0.01,0.27
3.812,-0.35,-0.15,0.33,0.51
3.822,-0.25,0.19,-0.15,0.35
3.833,-0.15,0.34,0.02,0.37
3.843,0.10,0.13,-0.18,0.24
3.853,0.06,-0.39,-0.08,0.40
3.863,0.22,-0.48,-0.22,0.57
3.873,0.10,-0.21,-0.08,0.24
3.883,0.26,0.06,-0.04,0.27
3.893,0.33,0.25,-0.03,0.41
3.903,0.53,0.10,0.09,0.55
3.913,0.17,0.21,-0.30,0.41
3.923,-0.13,0.06,-0.02,0.15
3.933,-0.28,-0.03,-0.03,0.29
3.943,-0.23,-0.12,0.36,0.44
3.954,-0.30,0.20,-0.07,0.37
3.964,-0.08,0.34,-0.21,0.41
3.974,0.19,-0.08,0.10,0.23
3.984,0.05,-0.26,-0.30,0.40
3.994,0.15,-0.46,-0.11,0.50
4.004,0.11,-0.33,-0.10,0.37
4.014,0.21,-0.00,0.08,0.22
4.024,0.41,0.46,-0.30,0.68
4.034,0.49,0.27,0.23,0.60
4.044,0.26,0.07,-0.35,0.44
4.054,-0.14,-0.20,0.05,0.25
4.065,-0.26,-0.09,-0.08,0.29
4.075,-0.39,0.20,0.39,0.59
4.085,-0.15,0.19,0.09,0.26
4.095,-0.21,0.32,-0.36,0.53
4.105,0.12,-0.02,0.07,0.14
4.115,0.16,-0.23,-0.14,0.31
4.125,0.07,-0.44,-0.17,0.47
4.135,0.20,-0.41,-0.09,0.47
4.145,0.21,-0.11,0.21,0.31
4.155,0.49,0.44,-0.49,0.82
4.165,0.47,0.27,0.32,0.63
4.176,0.19,0.15,-0.36,0.44
4.186,-0.20,-0.24,0.13,0.34
4.196,-0.34,-0.08,-0.22,0.41
4.206,-0.30,0.17,0.46,0.57
4.216,-0.12,0.30,0.03,0.32
4.226,-0.00,0.13,-0.21,0.25
4.236,-0.00,-0.16,-0.09,0.18
4.246,0.17,-0.26,-0.14,0.34
4.256,0.09,-0.20,-0.14,0.26
4.266,0.12,-0.27,-0.10,0.31
4.276,0.06,-0.22,0.13,0.26
4.286,0.48,0.30,-0.39,0.69
4.296,0.62,0.44,-0.03,0.76
4.307,0.28,0.19,0.19,0.39
4.317,-0.08,-0.14,-0.23,0.28
4.327,-0.45,-0.32,-0.13,0.56
4.337,-0.34,-0.04,0.57,0.66
4.347,-0.28,0.54,-0.24,0.66
4.357,0.04,0.24,-0.07,0.26
4.367,0.08,-0.27,0.05,0.28
4.377,0.09,-0.34,-0.35,0.50
4.387,0.10,-0.18,-0.04,0.21
4.397,0.19,-0.15,-0.13,0.28
4.407,0.11,-0.24,0.15,0.31
4.417,0.44,0.28,-0.55,0.75
4.428,0.61,0.17,0.31,0.71
4.438,0.32,0.23,-0.26,0.47
4.448,-0.18,-0.13,0.14,0.27
4.458,-0.49,0.17,-0.20,0.56
4.468,-0.53,0.28,0.48,0.77
4.478,-0.08,0.22,-0.07,0.25
4.488,0.00,0.09,-0.27,0.29
4.498,0.25,-0.48,0.10,0.55
4.508,0.13,-0.36,-0.35,0.52
4.518,-0.03,-0.16,-0.01,0.16
4.528,0.02,0.05,-0.10,0.12
4.539,0.18,-0.19,0.19,0.32
4.549,0.46,0.09,-0.65,0.80
4.559,0.57,0.17,0.39,0.71
