time,ax,ay,az,atotal
2.804,0.06,0.15,-0.10,0.19
2.814,0.18,-0.40,0.02,0.44
2.824,0.04,-0.40,-0.29,0.49
2.834,0.02,-0.21,-0.01,0.21
2.844,0.05,-0.03,0.31,0.32
2.854,0.44,0.04,-0.59,0.74
2.864,0.52,0.24,-0.20,0.60
2.874,0.51,0.09,0.47,0.70
2.884,0.04,0.00,-0.34,0.34
2.894,-0.47,-0.07,0.08,0.49
2.904,-0.49,0.13,0.15,0.53
2.914,-0.41,0.13,0.22,0.48
2.924,-0.09,0.24,-0.06,0.26
2.935,0.19,0.09,-0.07,0.23
2.945,0.16,-0.28,-0.13,0.35
2.955,-0.01,-0.44,-0.13,0.46
2.965,-0.03,-0.23,-0.08,0.25
2.975,0.01,-0.02,0.03,0.04
2.985,0.33,0.13,-0.18,0.40
2.995,0.69,0.19,-0.30,0.78
3.005,0.25,0.09,0.57,0.63
3.015,0.22,-0.01,-0.56,0.60
3.025,-0.39,-0.14,0.17,0.45
3.035,-0.30,-0.01,0.30,0.43
3.045,-0.41,0.25,0.10,0.49
3.056,-0.33,0.31,0.07,0.46
3.066,-0.05,0.07,-0.16,0.18
3.076,0.08,-0.17,-0.13,0.23
3.086,0.25,-0.50,0.03,0.56
3.096,0.10,-0.24,-0.41,0.48
3.106,0.22,-0.11,0.33,0.41
3.116,0.27,0.24,-0.05,0.36
3.126,0.60,0.32,-0.45,0.82
3.136,0.22,0.12,0.35,0.43
3.146,-0.06,-0.06,-0.05,0.09
3.156,-0.41,-0.04,-0.36,0.55
3.166,-0.44,0.08,0.68,0.81
3.177,-0.15,0.17,0.04,0.23
3.187,-0.23,0.25,-0.28,0.44
3.197,0.10,-0.10,0.13,0.19
3.207,0.11,-0.14,-0.36,0.40
3.217,0.14,-0.43,0.11,0.46
3.227,0.14,-0.28,-0.25,0.40
3.237,0.05,-0.12,0.00,0.14
3.247,0.32,0.31,-0.08,0.45
3.257,0.54,0.21,0.18,0.61
3.267,0.29,0.08,-0.32,0.44
3.277,-0.10,-0.04,0.03,0.11
3.288,-0.27,-0.04,0.00,0.28
3.297,-0.51,0.26,0.30,0.64
3.308,-0.32,0.15,0.19,0.40
