time,ax,ay,az,atotal
4.125,-0.02,-0.76,-1.31,1.52
4.135,-0.05,-0.80,-0.13,0.81
4.145,0.14,-1.76,1.35,2.22
4.155,0.23,0.61,-0.01,0.65
4.165,0.81,0.49,-1.10,1.45
4.175,1.41,4.10,-3.15,5.36
4.186,3.02,5.30,-1.88,6.38
4.196,-1.33,2.74,1.12,3.25
4.206,-2.06,3.88,-0.96,4.50
4.216,-1.90,4.29,-3.26,5.71
4.226,1.17,-3.06,-0.25,3.28
4.236,-2.08,-5.63,8.91,10.74
4.246,1.06,-1.06,-9.50,9.62
4.256,0.75,-1.99,9.53,9.76
4.266,-1.33,-2.89,1.65,3.59
4.276,0.69,-0.92,-0.13,1.16
4.286,-0.10,-0.80,1.02,1.30
4.296,0.36,0.12,-4.46,4.47
4.306,1.29,-1.36,-3.26,3.76
4.317,-0.43,-1.23,2.62,2.92
4.327,0.94,0.63,0.89,1.44
4.337,-0.47,-2.82,1.57,3.26
4.347,-0.89,0.82,-0.10,1.21
4.357,-1.06,1.06,-2.16,2.63
4.367,-1.36,0.02,-1.91,2.35
4.377,0.75,2.12,1.67,2.81
4.387,0.90,0.29,0.40,1.03
4.397,1.05,-1.43,0.40,1.82
4.407,-0.47,-0.97,-0.35,1.13
4.417,0.43,-0.94,-0.70,1.25
4.428,0.60,-0.27,1.25,1.41
4.438,0.05,0.71,-0.66,0.97
4.448,0.55,0.38,0.59,0.89
4.458,1.11,2.17,-1.34,2.78
4.468,-1.21,-0.50,0.71,1.49
4.478,-0.73,1.29,-0.73,1.65
4.488,-2.11,-1.13,0.42,2.43
4.498,-0.74,-0.12,-1.10,1.33
4.508,0.65,-0.72,0.38,1.04
4.518,-0.38,-1.55,0.31,1.63
4.528,1.58,0.93,0.16,1.84
4.539,-0.65,-1.05,-0.08,1.24
4.549,-0.04,0.45,-0.26,0.52
4.559,1.33,0.88,0.77,1.77
4.569,1.21,0.70,-1.02,1.73
4.579,1.00,0.60,0.22,1.19
4.589,-0.54,0.45,0.80,1.06
4.599,-1.17,-0.34,-1.07,1.62
4.609,-1.63,-0.80,0.88,2.01
4.619,-1.30,0.50,-2.00,2.44
4.629,-0.67,-1.35,0.31,1.54
4.639,1.35,1.31,0.71,2.00
4.649,0.25,-1.19,-0.07,1.22
4.660,-0.05,-0.68,0.45,0.82
4.670,0.65,0.89,-0.99,1.48
4.680,-0.68,-1.00,0.41,1.27
4.690,1.67,1.83,0.49,2.53
4.700,0.69,-0.31,-0.65,1.00
4.710,1.11,0.91,0.43,1.50
4.720,-0.23,0.86,0.04,0.90
4.730,-2.50,-1.92,-0.32,3.17
4.740,-1.39,0.88,-0.33,1.68
4.750,-0.99,-0.02,-1.02,1.42
4.760,0.14,-0.18,0.29,0.37
4.771,1.18,-0.08,0.83,1.44
4.781,0.75,0.03,-0.35,0.83
4.791,-0.24,-0.89,-0.25,0.96
4.801,-0.66,-0.49,-0.35,0.90
4.811,0.43,0.39,1.42,1.53
4.821,1.31,1.21,-0.58,1.88
4.831,0.83,0.14,-0.19,0.86
4.841,0.90,1.46,-0.65,1.84
4.851,-0.58,-0.83,0.64,1.20
4.861,-1.11,-0.31,-0.47,1.25
4.871,-1.70,-1.34,0.66,2.27
4.881,-0.71,1.23,-0.35,1.46
4.892,-0.38,-0.19,-1.33,1.39
4.902,-0.26,-0.05,0.29,0.39
4.912,1.11,1.18,-0.11,1.62
4.922,0.36,-1.38,1.36,1.97
4.932,1.05,0.62,-0.75,1.43
4.942,-0.03,-1.35,0.23,1.37
4.952,0.78,1.28,-0.35,1.54
4.962,0.64,1.13,0.35,1.35
4.972,-0.33,-0.29,0.03,0.45
4.982,-0.30,0.71,-0.84,1.14
4.992,-0.60,-1.54,0.90,1.88
5.003,-0.74,0.48,-0.98,1.32
5.013,-1.29,-1.45,0.15,1.94
5.023,-0.63,1.12,-0.10,1.29
5.033,0.51,0.29,-0.09,0.59
5.043,0.81,0.55,-0.10,0.99
5.053,0.74,-0.07,-0.51,0.90
5.063,-0.64,-1.32,0.61,1.59
5.073,1.39,0.34,0.20,1.45
5.083,0.08,-0.38,0.49,0.63
5.093,0.93,1.00,-0.25,1.39
5.103,0.23,1.29,-0.48,1.40
5.113,-0.14,0.88,-1.00,1.34
5.123,-1.38,-1.89,1.09,2.59
5.133,-0.44,-0.27,0.29,0.59
5.144,-0.84,-0.44,-0.12,0.95
5.154,-0.95,-1.53,-1.46,2.32
5.164,-1.13,0.11,0.53,1.25
5.174,1.01,1.62,-0.04,1.91
5.184,1.30,-0.27,-0.27,1.36
5.194,1.05,1.03,0.71,1.63
5.204,0.03,-0.11,-0.15,0.19
5.214,0.76,-0.15,-0.30,0.83
5.224,0.44,0.32,0.20,0.58
5.234,-0.61,-0.67,0.23,0.94
5.245,-0.36,-0.11,-0.22,0.43
5.255,-0.41,0.23,0.19,0.50
