time,ax,ay,az,atotal
3.691,0.09,-0.25,-0.10,0.28
3.701,0.06,0.08,-0.12,0.16
3.711,0.28,0.05,-0.04,0.29
3.722,0.45,0.01,0.12,0.46
3.731,0.41,0.23,-0.15,0.50
3.742,0.26,0.21,-0.18,0.38
3.752,-0.18,0.08,0.03,0.20
3.762,-0.40,-0.09,0.15,0.44
3.772,-0.37,0.09,0.12,0.40
3.782,-0.22,0.40,-0.04,0.46
3.792,0.05,0.19,-0.02,0.20
3.802,0.18,-0.29,-0.31,0.46
3.812,0.16,-0.55,-0.06,0.58
3.822,0.08,-0.30,-0.17,0.36
3.832,0.01,-0.01,-0.09,0.09
3.842,0.19,0.21,-0.05,0.29
3.853,0.50,0.07,0.11,0.52
3.863,0.44,0.13,-0.09,0.47
3.873,0.23,0.15,-0.23,0.36
3.883,-0.15,0.06,-0.10,0.19
3.893,-0.33,-0.08,0.35,0.49
3.903,-0.37,0.11,0.21,0.44
3.913,-0.42,0.40,-0.24,0.62
3.923,0.02,0.15,-0.08,0.17
3.933,0.13,-0.11,-0.11,0.20
3.943,0.19,-0.47,-0.15,0.53
3.954,0.13,-0.34,-0.18,0.40
3.964,0.19,-0.15,0.03,0.24
3.974,0.30,0.20,-0.13,0.38
3.984,0.38,0.22,0.21,0.48
3.994,0.46,0.19,-0.23,0.55
4.004,0.05,0.11,-0.10,0.16
4.014,-0.19,0.01,-0.08,0.21
4.024,-0.42,0.11,0.29,0.53
4.034,-0.35,0.11,0.23,0.43
4.044,-0.18,0.32,-0.30,0.47
4.054,0.10,-0.09,0.05,0.14
4.064,0.22,-0.20,-0.29,0.41
4.074,0.07,-0.37,-0.01,0.37
4.085,0.09,-0.32,-0.19,0.38
4.094,0.10,-0.09,-0.13,0.18
4.105,0.32,0.27,0.08,0.43
4.115,0.47,0.38,-0.02,0.60
4.125,0.46,0.07,-0.09,0.48
4.135,0.06,0.02,-0.14,0.15
4.145,-0.26,-0.07,-0.07,0.28
4.155,-0.32,0.10,0.32,0.47
4.165,-0.43,0.21,0.25,0.53
4.175,-0.23,0.31,-0.42,0.57
4.185,0.08,-0.12,0.07,0.16
4.195,0.29,-0.26,-0.12,0.41
4.206,0.06,-0.24,-0.12,0.27
4.216,0.17,-0.35,-0.22,0.45
4.226,0.14,-0.13,-0.03,0.19
4.236,0.37,0.19,0.06,0.42
4.246,0.52,0.39,0.01,0.66
4.256,0.17,0.21,-0.16,0.31
4.266,-0.04,-0.02,-0.20,0.21
4.276,-0.30,-0.10,0.11,0.34
4.286,-0.29,0.19,0.35,0.49
4.296,-0.32,0.38,-0.03,0.49
4.306,-0.07,0.14,-0.29,0.33
4.317,0.05,-0.33,-0.07,0.34
4.327,0.22,-0.38,-0.21,0.49
4.337,0.14,-0.04,-0.15,0.21
4.347,0.10,-0.16,0.02,0.19
4.357,0.14,-0.14,-0.23,0.30
4.367,0.37,0.18,0.15,0.43
4.377,0.50,0.42,-0.01,0.65
4.387,0.33,0.27,-0.17,0.46
4.397,-0.03,-0.12,-0.02,0.13
4.407,-0.40,-0.19,0.09,0.45
4.417,-0.37,0.16,0.36,0.53
4.427,-0.41,0.47,-0.09,0.63
4.438,-0.02,0.09,-0.16,0.18
4.447,0.10,-0.27,-0.08,0.30
4.458,0.22,-0.38,-0.11,0.46
4.468,0.13,-0.14,-0.15,0.24
4.478,0.15,-0.11,-0.20,0.27
4.488,0.25,-0.07,0.14,0.30
4.498,0.40,0.15,0.02,0.43
4.508,0.36,0.41,-0.20,0.58
4.518,0.17,0.26,-0.02,0.32
4.528,-0.20,-0.04,-0.13,0.24
4.538,-0.38,-0.15,0.31,0.51
4.548,-0.37,0.09,0.16,0.42
4.559,-0.24,0.55,-0.35,0.69
4.569,0.16,-0.09,0.23,0.29
4.579,0.16,-0.40,-0.51,0.66
4.589,0.04,-0.40,0.21,0.45
4.599,0.17,-0.09,-0.33,0.39
4.609,0.04,-0.01,-0.02,0.05
4.619,0.26,0.01,-0.14,0.29
4.629,0.37,0.18,0.34,0.53
4.639,0.51,0.33,-0.33,0.69
4.649,0.13,0.27,-0.07,0.31
4.659,-0.14,-0.16,0.15,0.26
4.670,-0.50,-0.02,0.17,0.53
4.680,-0.35,0.28,0.02,0.45
4.690,-0.18,0.44,-0.08,0.48
4.700,0.08,-0.10,-0.07,0.14
4.710,0.23,-0.47,-0.29,0.60
4.720,0.13,-0.37,-0.06,0.40
4.730,0.11,-0.09,-0.11,0.18
4.740,0.01,0.17,-0.12,0.20
4.750,0.37,0.06,0.03,0.38
4.760,0.40,0.13,0.09,0.44
4.770,0.37,0.21,-0.11,0.44
4.780,-0.02,0.34,-0.07,0.35
4.791,-0.22,-0.08,-0.27,0.35
4.801,-0.14,-0.37,0.64,0.75
4.811,-0.28,0.32,-0.34,0.54
4.821,-0.24,0.40,0.00,0.47
4.831,0.03,0.01,0.06,0.07
4.841,0.14,-0.42,-0.34,0.56
4.851,0.12,-0.42,-0.22,0.49
4.861,0.19,-0.14,-0.00,0.24
4.871,0.10,0.12,-0.11,0.20
4.881,0.23,0.24,-0.10,0.34
4.891,0.52,0.12,0.25,0.59
4.901,0.34,0.26,-0.42,0.60
4.912,0.10,0.03,0.10,0.14
4.922,-0.16,-0.03,-0.07,0.17
4.932,-0.42,-0.19,0.38,0.59
4.942,-0.39,0.20,-0.10,0.45
4.952,-0.26,0.40,-0.08,0.49
4.962,0.28,0.10,-0.07,0.30
4.972,0.04,-0.33,-0.14,0.36
4.982,0.19,-0.49,-0.29,0.60
4.992,0.10,-0.26,0.12,0.30
5.002,0.24,0.10,-0.18,0.32
5.012,0.31,0.39,0.00,0.49
5.023,0.53,0.14,0.19,0.58
5.032,0.19,0.19,-0.39,0.48
5.043,-0.04,-0.03,-0.00,0.05
5.053,-0.22,-0.09,-0.02,0.23
5.063,-0.32,-0.04,0.38,0.50
5.073,-0.26,0.22,-0.00,0.34
5.083,-0.17,0.38,-0.12,0.44
5.093,0.16,-0.01,-0.02,0.16
5.103,0.03,-0.29,-0.19,0.35
5.113,0.12,-0.42,-0.14,0.46
5.123,0.09,-0.26,-0.06,0.28
5.133,0.28,0.13,-0.19,0.36
5.144,0.31,0.39,0.18,0.53
5.154,0.52,0.30,-0.18,0.63
5.164,0.28,0.06,-0.12,0.31
5.174,-0.00,-0.08,-0.13,0.16
5.184,-0.35,-0.11,0.05,0.37
5.194,-0.24,0.10,0.27,0.38
5.204,-0.28,0.18,0.06,0.34
5.214,-0.22,0.42,-0.35,0.59
5.224,0.14,-0.05,0.20,0.25
5.234,0.12,-0.22,-0.35,0.43
5.244,0.11,-0.42,-0.06,0.44
5.255,0.19,-0.35,-0.19,0.44
5.264,0.12,-0.01,0.08,0.15
5.275,0.47,0.38,-0.18,0.63
5.285,0.41,0.46,0.05,0.62
5.295,0.23,0.17,-0.16,0.33
5.305,-0.07,-0.16,-0.09,0.20
5.315,-0.31,-0.16,-0.05,0.35
5.325,-0.26,0.17,0.28,0.41
5.335,-0.26,0.33,0.13,0.44
5.345,-0.05,0.12,-0.12,0.17
5.355,0.00,-0.15,-0.22,0.26
5.365,0.19,-0.29,-0.05,0.35
5.375,0.09,-0.22,-0.09,0.25
5.386,0.11,-0.28,-0.15,0.33
5.396,0.04,-0.17,0.09,0.19
5.406,0.45,0.26,-0.19,0.56
5.416,0.66,0.46,-0.36,0.88
5.426,0.22,0.27,0.46,0.58
5.436,-0.03,0.11,-0.36,0.38
5.446,-0.47,-0.25,-0.02,0.54
5.456,-0.35,-0.07,0.44,0.57
5.466,-0.29,0.48,-0.25,0.61
5.476,0.06,0.20,0.19,0.28
5.486,0.10,-0.21,-0.30,0.38
5.496,-0.09,-0.30,-0.08,0.32
5.507,0.22,-0.17,-0.13,0.30
5.517,0.08,-0.15,-0.10,0.20
5.527,0.15,-0.23,0.05,0.28
5.537,0.39,0.16,-0.20,0.46
5.547,0.64,0.38,-0.08,0.75
5.557,0.28,0.25,0.14,0.40
5.567,-0.06,0.10,-0.24,0.27
5.577,-0.51,-0.05,0.07,0.52
5.587,-0.31,-0.07,0.38,0.50
5.597,-0.25,0.39,-0.06,0.46
5.607,-0.04,0.32,-0.15,0.36
5.617,0.25,-0.34,-0.07,0.43
5.627,0.05,-0.41,-0.20,0.46
5.638,0.10,-0.24,-0.15,0.29
5.648,0.02,-0.05,0.10,0.12
5.658,0.13,-0.07,-0.26,0.30
5.668,0.30,0.10,-0.08,0.33
5.678,0.53,0.21,0.24,0.62
5.688,0.40,0.35,-0.35,0.64
5.698,0.07,0.14,-0.03,0.16
5.708,-0.32,-0.18,0.16,0.40
5.718,-0.49,-0.07,0.19,0.53
5.728,-0.40,0.37,-0.02,0.55
5.739,-0.10,0.47,-0.11,0.50
5.748,0.16,-0.18,-0.03,0.24
5.759,0.21,-0.53,-0.32,0.65
5.769,0.10,-0.30,-0.04,0.32
5.779,0.19,-0.09,-0.13,0.25
5.789,0.12,0.05,-0.13,0.18
5.799,0.40,-0.00,0.09,0.41
5.809,0.46,0.20,0.01,0.50
5.819,0.33,0.28,-0.25,0.49
5.829,0.02,0.20,-0.13,0.23
5.839,-0.39,-0.00,0.18,0.43
5.849,-0.39,-0.13,0.34,0.54
5.860,-0.31,0.23,-0.20,0.43
5.870,-0.07,0.39,0.01,0.39
5.880,0.14,-0.06,-0.11,0.19
5.890,0.11,-0.58,-0.12,0.61
5.900,0.08,-0.42,-0.26,0.50
5.910,0.16,-0.10,-0.03,0.19
5.920,0.11,0.13,-0.03,0.18
5.930,0.40,0.07,-0.11,0.42
5.940,0.42,0.13,0.17,0.47
5.950,0.38,0.28,-0.36,0.60
5.960,0.01,0.04,0.08,0.09
5.970,-0.26,-0.00,0.01,0.26
5.980,-0.37,-0.01,0.34,0.50
5.991,-0.59,0.32,0.04,0.67
6.001,-0.05,0.22,-0.30,0.37
6.011,0.11,0.00,-0.03,0.11
6.021,0.26,-0.37,-0.08,0.46
6.031,0.10,-0.46,-0.26,0.54
6.041,0.12,-0.22,-0.14,0.29
6.051,0.21,0.12,0.08,0.26
6.061,0.45,0.25,0.02,0.51
6.071,0.45,0.20,-0.13,0.51
6.082,0.18,0.17,-0.14,0.28
6.092,-0.12,0.01,-0.12,0.17
6.102,-0.36,0.08,0.16,0.40
6.112,-0.33,0.04,0.37,0.50
6.122,-0.25,0.34,-0.24,0.48
6.132,-0.10,0.12,-0.10,0.19
6.142,0.15,-0.18,-0.16,0.28
6.152,0.15,-0.27,-0.13,0.33
6.162,0.22,-0.40,-0.11,0.47
6.172,0.00,-0.19,-0.14,0.24
6.182,0.33,0.13,-0.06,0.36
6.192,0.39,0.41,0.18,0.59
6.203,0.54,0.19,-0.21,0.61
6.212,0.18,0.01,-0.11,0.21
6.223,-0.14,-0.11,-0.06,0.19
6.233,-0.39,0.04,0.26,0.47
6.243,-0.36,0.25,0.16,0.47
6.253,-0.26,0.31,-0.11,0.42
6.263,-0.07,-0.01,-0.11,0.13
6.273,0.21,-0.22,-0.19,0.36
6.283,0.14,-0.22,-0.00,0.26
6.293,0.18,-0.32,-0.25,0.45
6.303,0.06,-0.14,-0.06,0.16
6.313,0.40,0.13,-0.05,0.42
6.324,0.40,0.36,0.10,0.54
6.334,0.42,0.14,-0.05,0.45
6.344,0.08,-0.00,-0.28,0.29
6.354,-0.28,-0.12,0.07,0.31
6.364,-0.28,0.08,0.35,0.46
6.374,-0.37,0.47,-0.03,0.60
6.384,-0.20,0.27,-0.07,0.34
6.394,0.04,-0.21,-0.19,0.29
6.404,0.22,-0.47,-0.08,0.53
6.414,0.07,-0.14,-0.17,0.23
6.425,0.11,-0.10,-0.10,0.18
6.434,0.13,-0.13,-0.07,0.19
6.444,0.31,0.08,0.03,0.32
6.455,0.41,0.35,0.01,0.54
6.465,0.51,0.27,-0.21,0.62
6.475,0.06,-0.04,0.03,0.07
6.485,-0.29,-0.17,-0.07,0.34
6.495,-0.40,0.00,0.37,0.55
6.505,-0.42,0.52,-0.05,0.66
6.515,-0.09,0.27,-0.14,0.31
6.525,0.04,-0.25,-0.11,0.28
6.535,0.18,-0.40,-0.25,0.51
