time,ax,ay,az,atotal
6.192,0.18,-0.11,-0.12,0.24
6.203,0.16,0.15,0.15,0.26
6.213,0.43,0.41,-0.42,0.72
6.223,0.41,0.15,0.43,0.61
6.233,0.18,0.22,-0.50,0.57
6.243,-0.17,-0.07,0.01,0.19
6.253,-0.22,-0.08,0.11,0.26
6.263,-0.31,0.01,0.32,0.44
6.273,-0.35,0.37,-0.11,0.52
6.283,-0.04,0.29,-0.13,0.32
6.293,0.02,-0.06,-0.02,0.07
6.304,0.04,-0.28,-0.24,0.37
6.314,0.16,-0.46,-0.11,0.50
6.324,0.17,-0.15,-0.12,0.26
6.334,0.29,0.23,0.08,0.37
6.344,0.43,0.48,-0.11,0.65
6.354,0.36,0.23,0.07,0.43
6.364,0.17,0.08,-0.32,0.37
6.374,-0.25,-0.09,0.04,0.27
6.384,-0.23,-0.17,0.04,0.29
6.394,-0.25,0.12,0.29,0.40
6.404,-0.23,0.36,-0.06,0.43
6.414,-0.17,0.24,-0.13,0.32
6.425,0.03,-0.05,-0.13,0.14
6.435,0.03,-0.22,-0.05,0.22
6.445,0.13,-0.36,-0.19,0.43
6.455,0.17,-0.32,-0.07,0.37
6.465,0.26,0.10,-0.03,0.28
6.475,0.51,0.47,-0.05,0.69
6.485,0.37,0.44,0.11,0.58
6.495,0.21,0.05,-0.29,0.36
6.505,-0.30,-0.11,-0.09,0.33
6.515,-0.24,-0.06,0.22,0.33
6.525,-0.29,0.23,0.22,0.43
6.535,-0.18,0.31,-0.09,0.37
6.546,-0.11,0.12,-0.12,0.20
