time,ax,ay,az,atotal
5.961,-0.55,-0.37,1.68,1.80
5.971,-1.01,1.10,-1.11,1.86
5.980,-2.31,-1.01,0.02,2.52
5.991,-0.12,-0.00,-0.62,0.64
6.001,-0.18,0.52,-0.78,0.96
6.011,0.41,-1.17,1.07,1.63
6.021,1.47,0.42,-0.10,1.53
6.031,-0.38,-1.01,0.75,1.31
6.041,0.04,-0.14,-1.33,1.33
6.051,0.28,-0.34,1.43,1.50
6.061,1.08,1.43,-0.96,2.03
6.072,0.87,0.42,0.40,1.04
6.082,0.80,1.76,0.21,1.94
6.092,-0.90,-0.72,-0.82,1.42
6.102,-1.27,-0.29,0.32,1.34
6.112,-1.96,0.13,-0.61,2.06
6.122,-0.99,-1.37,-0.54,1.78
6.132,0.19,0.87,0.65,1.10
6.142,1.08,-0.60,-0.20,1.25
6.152,1.06,-0.09,0.14,1.08
6.162,0.36,0.59,-0.13,0.70
6.172,-0.69,-1.28,0.07,1.45
6.182,0.86,1.67,0.60,1.97
6.192,0.40,-0.44,-0.16,0.62
6.203,0.37,0.29,-0.96,1.07
6.213,1.11,1.17,0.88,1.83
6.223,-0.65,-0.68,0.07,0.94
6.233,-1.48,-0.27,-0.31,1.53
6.243,-1.74,-0.14,-0.54,1.83
6.253,-0.40,-0.35,-1.10,1.22
6.263,-0.15,-0.06,1.15,1.16
6.273,0.42,-0.19,0.11,0.47
6.283,0.97,0.03,-0.50,1.10
6.293,0.33,0.19,0.04,0.39
6.304,0.04,-0.74,-0.36,0.82
6.313,0.35,0.20,1.33,1.39
6.323,1.34,0.61,-0.33,1.51
6.334,0.92,-0.16,-0.28,0.98
6.344,-0.12,0.89,-0.17,0.91
6.354,-1.07,-0.09,0.11,1.08
6.364,-1.35,-0.19,-0.08,1.37
6.374,-1.66,0.07,-1.01,1.94
6.384,-0.43,-0.06,-0.53,0.69
6.394,0.79,-0.04,1.05,1.31
6.404,0.89,0.04,-0.08,0.90
6.414,-0.02,-0.73,0.11,0.74
6.424,0.19,0.16,-0.26,0.36
6.435,-0.17,-0.42,-0.18,0.49
6.445,0.92,0.21,0.75,1.21
6.455,1.68,0.82,-0.30,1.89
6.465,0.60,0.68,-0.31,0.96
6.475,-0.27,0.12,0.50,0.58
6.485,-1.68,-0.66,-0.72,1.95
6.495,-1.81,0.09,0.04,1.81
6.505,-0.85,0.21,-0.38,0.95
6.515,0.05,-0.21,-0.57,0.61
