time,ax,ay,az,atotal
2.764,0.07,-0.13,-0.03,0.16
2.774,0.08,-0.40,-0.25,0.48
2.784,0.14,-0.35,-0.09,0.39
2.794,0.11,-0.21,-0.11,0.26
2.804,0.02,0.02,-0.26,0.26
2.814,0.27,0.03,0.05,0.28
2.824,0.35,0.17,0.15,0.42
2.834,0.25,0.22,-0.30,0.45
2.844,0.06,0.20,-0.09,0.22
2.854,-0.23,-0.05,0.06,0.24
2.864,-0.46,-0.06,0.14,0.48
2.875,-0.47,0.24,0.13,0.54
2.885,-0.29,0.38,-0.37,0.61
2.895,0.08,-0.06,0.05,0.12
2.905,0.19,-0.43,-0.22,0.52
2.915,0.19,-0.43,-0.25,0.53
2.925,0.15,-0.16,0.01,0.22
2.935,0.09,0.09,-0.13,0.18
2.945,0.24,-0.05,-0.10,0.26
2.955,0.40,0.15,0.26,0.50
2.965,0.19,0.32,-0.44,0.57
2.976,0.12,0.18,-0.16,0.27
2.985,-0.39,-0.13,0.58,0.71
2.996,-0.51,0.00,-0.32,0.60
3.006,-0.14,-0.05,0.29,0.33
3.016,-0.17,0.37,-0.30,0.51
3.026,-0.11,0.12,0.03,0.16
3.036,0.35,-0.47,-0.28,0.65
3.046,-0.02,-0.43,-0.17,0.46
3.056,0.15,-0.16,-0.13,0.26
3.066,0.09,0.02,0.10,0.13
3.076,0.23,0.18,-0.27,0.40
3.086,0.35,0.08,0.37,0.51
3.096,0.29,0.23,-0.48,0.61
3.107,-0.10,0.14,-0.11,0.21
3.117,-0.16,-0.05,0.15,0.22
3.127,-0.40,-0.23,0.37,0.59
3.137,-0.52,0.32,-0.30,0.68
3.147,-0.13,0.42,0.00,0.44
3.157,0.10,0.06,-0.02,0.12
3.167,0.10,-0.50,-0.26,0.57
3.177,0.20,-0.54,-0.19,0.61
3.187,0.20,-0.20,-0.01,0.28
3.197,0.25,0.17,-0.16,0.35
3.207,0.22,0.23,0.11,0.34
3.217,0.30,0.08,-0.08,0.32
3.228,0.12,0.09,-0.24,0.28
3.238,-0.08,-0.00,-0.04,0.09
3.248,-0.21,0.00,-0.04,0.22
3.258,-0.38,-0.03,0.37,0.54
3.268,-0.27,0.17,-0.11,0.34
3.278,-0.23,0.31,-0.16,0.42
3.288,0.08,0.09,-0.06,0.14
3.298,0.06,-0.26,-0.12,0.30
