time,ax,ay,az,atotal
3.590,-0.20,0.23,-0.04,0.31
3.600,-0.05,-0.01,-0.15,0.16
3.610,0.15,-0.23,-0.04,0.28
3.620,0.10,-0.16,-0.20,0.27
3.630,0.12,-0.18,0.00,0.22
3.640,0.08,-0.18,-0.02,0.20
3.650,0.27,0.27,-0.09,0.39
3.660,0.50,0.45,0.22,0.70
3.670,0.36,0.37,-0.26,0.58
3.680,0.00,-0.17,-0.00,0.17
3.690,-0.28,-0.26,-0.08,0.39
3.700,-0.41,0.09,0.36,0.55
3.710,-0.36,0.58,0.18,0.71
3.721,-0.22,0.40,-0.00,0.46
3.731,-0.07,-0.09,-0.19,0.23
3.741,0.09,-0.26,-0.09,0.29
3.751,0.22,-0.18,-0.01,0.29
3.761,0.22,-0.13,-0.17,0.30
3.771,0.17,-0.19,-0.06,0.26
3.781,0.22,0.12,0.07,0.27
3.791,0.45,0.38,0.10,0.60
3.801,0.39,0.31,-0.13,0.52
3.811,-0.04,0.10,-0.04,0.11
3.822,-0.44,-0.04,-0.09,0.45
3.832,-0.35,-0.11,0.31,0.48
3.842,-0.40,0.50,0.27,0.69
3.852,-0.16,0.54,-0.15,0.59
3.862,0.04,-0.21,0.01,0.21
3.872,0.05,-0.40,-0.33,0.52
3.882,0.19,-0.30,0.06,0.36
3.892,0.20,-0.06,-0.04,0.21
3.902,0.05,0.06,-0.22,0.24
3.912,0.27,0.03,0.20,0.34
3.922,0.38,0.25,0.07,0.46
3.932,0.43,0.32,-0.25,0.59
3.943,0.07,0.20,0.11,0.24
3.953,-0.22,-0.18,-0.13,0.31
3.963,-0.56,-0.04,0.29,0.63
3.973,-0.42,0.43,0.30,0.67
3.983,-0.31,0.66,-0.23,0.76
3.993,0.01,0.07,-0.01,0.07
4.003,0.22,-0.58,-0.01,0.62
4.013,0.13,-0.39,-0.29,0.50
4.023,0.23,-0.09,0.08,0.26
4.033,0.21,0.17,-0.05,0.27
4.043,0.25,0.02,0.06,0.26
4.053,0.32,0.15,-0.02,0.36
4.064,0.33,0.19,-0.12,0.40
4.074,0.06,0.23,-0.14,0.28
4.083,-0.31,-0.03,0.07,0.32
4.094,-0.48,-0.10,0.29,0.57
4.104,-0.40,0.33,0.06,0.52
4.114,-0.18,0.56,0.02,0.59
4.124,0.05,0.20,-0.12,0.24
4.134,0.25,-0.45,-0.02,0.52
4.144,0.17,-0.52,-0.32,0.63
4.154,0.09,-0.25,0.06,0.28
4.164,0.05,0.07,-0.04,0.10
4.174,0.29,0.14,-0.05,0.33
4.184,0.53,0.17,0.14,0.58
4.195,0.38,0.27,-0.19,0.50
4.204,-0.09,0.18,0.05,0.21
4.215,-0.30,0.06,-0.11,0.32
4.225,-0.46,-0.00,0.36,0.58
4.235,-0.37,0.34,0.15,0.53
4.245,-0.22,0.32,-0.22,0.45
4.255,-0.01,0.01,-0.06,0.06
4.265,0.00,-0.25,-0.03,0.25
4.275,0.22,-0.44,-0.17,0.52
4.285,0.28,-0.19,-0.02,0.34
4.295,0.44,0.11,-0.04,0.46
4.305,0.31,0.29,0.14,0.45
4.315,0.36,0.16,-0.07,0.40
4.326,-0.06,0.14,-0.13,0.20
4.336,-0.17,0.05,-0.01,0.17
4.346,-0.21,0.04,0.06,0.22
4.356,-0.32,0.20,0.40,0.55
4.366,-0.26,0.32,0.00,0.41
4.376,-0.26,0.26,-0.24,0.44
4.386,0.09,0.02,0.03,0.10
4.396,0.25,-0.28,-0.17,0.41
4.406,0.13,-0.44,-0.06,0.46
4.416,0.00,-0.21,-0.10,0.23
4.426,0.29,0.07,-0.04,0.30
4.437,0.33,0.37,0.19,0.53
4.447,0.47,0.24,-0.09,0.53
4.457,0.20,-0.01,-0.11,0.23
4.467,-0.13,-0.00,-0.07,0.15
4.477,-0.46,0.09,0.14,0.49
4.487,-0.32,0.30,0.39,0.59
4.497,-0.60,0.47,-0.04,0.76
4.507,0.01,0.18,-0.38,0.42
4.517,0.19,-0.29,0.34,0.48
4.527,0.07,-0.24,-0.35,0.43
4.537,0.24,-0.29,-0.19,0.43
4.547,0.25,-0.19,0.22,0.38
4.558,0.29,0.13,-0.20,0.37
4.568,0.27,0.38,0.17,0.49
4.578,0.43,0.27,0.04,0.51
4.588,0.03,0.12,-0.23,0.26
4.598,-0.25,-0.01,-0.08,0.26
4.608,-0.38,-0.01,0.32,0.49
4.618,-0.37,0.39,0.22,0.58
4.628,-0.27,0.38,-0.11,0.48
4.638,-0.04,-0.07,-0.22,0.24
4.648,0.21,-0.40,0.01,0.45
4.658,0.10,-0.14,-0.18,0.25
4.668,0.14,-0.02,-0.02,0.14
4.678,0.09,-0.13,-0.08,0.18
4.689,0.22,0.02,-0.01,0.22
4.699,0.48,0.30,0.09,0.57
4.709,0.41,0.42,-0.09,0.59
4.719,0.17,-0.04,0.10,0.20
4.729,-0.37,-0.11,-0.18,0.43
4.739,-0.45,-0.01,0.39,0.59
4.749,-0.48,0.56,0.23,0.77
4.759,-0.14,0.54,-0.21,0.59
4.769,-0.20,0.04,-0.14,0.24
4.779,0.61,-0.50,0.10,0.80
4.789,-0.16,-0.47,0.02,0.49
4.799,0.13,-0.05,-0.57,0.59
4.810,0.29,-0.09,0.42,0.51
4.820,0.22,0.25,-0.06,0.34
4.830,0.34,0.38,-0.09,0.52
4.840,0.35,0.33,0.16,0.51
4.850,-0.08,0.11,-0.10,0.17
4.860,-0.25,-0.17,-0.05,0.30
4.870,-0.33,-0.04,0.45,0.56
4.880,-0.49,0.54,-0.06,0.73
4.890,-0.11,0.42,-0.04,0.44
4.900,0.09,-0.30,0.01,0.31
4.910,0.12,-0.40,-0.43,0.60
4.921,0.14,-0.30,0.31,0.46
4.930,0.13,0.15,-0.34,0.39
4.941,0.16,-0.00,0.02,0.16
4.951,0.33,0.12,0.05,0.35
4.961,0.34,0.32,0.01,0.47
4.971,0.31,0.27,-0.09,0.42
4.981,-0.09,0.13,-0.04,0.16
4.991,-0.19,-0.25,0.07,0.32
5.001,-0.50,0.07,0.34,0.61
5.011,-0.49,0.62,-0.01,0.79
5.021,-0.17,0.42,-0.09,0.46
5.031,0.14,-0.25,-0.22,0.36
5.042,0.32,-0.52,-0.18,0.64
5.052,0.35,-0.34,0.41,0.64
5.062,0.01,0.12,-0.48,0.50
5.072,-0.05,0.05,0.22,0.23
5.082,0.31,0.11,0.06,0.33
5.092,0.38,0.39,-0.22,0.59
5.102,0.38,0.26,-0.06,0.47
5.112,-0.16,0.20,0.10,0.28
5.122,-0.20,-0.35,0.07,0.41
5.132,-0.52,-0.06,0.13,0.54
5.142,-0.36,0.49,0.04,0.61
5.153,-0.11,0.44,-0.02,0.46
5.162,0.16,-0.11,-0.14,0.24
5.173,0.17,-0.56,-0.12,0.60
5.183,0.14,-0.45,-0.16,0.49
5.193,0.10,-0.00,-0.08,0.12
5.203,0.17,0.35,0.10,0.40
5.213,0.37,0.31,0.15,0.50
5.223,0.44,0.31,-0.18,0.57
5.233,0.20,0.17,0.03,0.27
5.243,-0.06,-0.01,-0.19,0.20
5.253,-0.33,-0.25,0.18,0.46
5.263,-0.54,-0.02,0.41,0.67
5.273,-0.47,0.56,-0.24,0.77
5.283,-0.02,0.26,-0.01,0.26
5.294,0.16,-0.03,-0.16,0.23
5.304,0.23,-0.52,-0.01,0.57
5.314,0.13,-0.36,-0.24,0.45
5.324,0.14,-0.01,0.04,0.15
5.334,0.21,0.34,0.10,0.41
5.344,0.28,0.36,0.11,0.47
5.354,0.45,0.10,-0.19,0.49
5.364,0.04,0.12,-0.05,0.14
5.374,-0.17,0.02,-0.07,0.19
5.384,-0.32,-0.09,0.22,0.40
5.394,-0.29,0.07,0.20,0.36
5.405,-0.32,0.46,-0.02,0.57
5.415,-0.07,0.26,-0.06,0.27
5.425,0.06,-0.10,-0.17,0.21
5.435,0.12,-0.44,-0.06,0.46
5.445,0.17,-0.43,-0.13,0.48
5.455,0.19,0.02,-0.14,0.24
5.465,0.31,0.40,0.19,0.54
5.475,0.46,0.56,-0.07,0.73
5.485,0.42,0.16,-0.05,0.45
5.495,-0.47,0.02,0.14,0.49
5.505,-0.35,-0.06,-0.18,0.40
5.515,-0.13,-0.13,0.21,0.27
5.525,-0.03,0.19,0.30,0.36
5.536,-0.11,0.35,-0.15,0.40
5.546,-0.10,0.12,-0.15,0.22
5.556,-0.04,-0.13,0.00,0.14
5.566,0.13,-0.18,-0.21,0.31
5.576,0.20,-0.39,-0.01,0.44
5.586,0.13,-0.15,-0.21,0.29
