time,ax,ay,az,atotal
5.597,0.07,-0.02,-0.42,0.42
5.607,0.27,0.05,0.23,0.36
5.617,0.51,0.17,0.07,0.54
5.627,0.35,0.35,-0.36,0.61
5.638,0.07,0.07,0.11,0.15
5.648,-0.23,-0.24,-0.02,0.34
5.658,-0.39,-0.11,0.23,0.47
5.668,-0.46,0.52,-0.05,0.69
5.678,-0.10,0.50,-0.13,0.53
5.688,0.04,-0.23,-0.06,0.24
5.698,0.10,-0.55,-0.28,0.62
5.708,0.08,-0.44,0.00,0.45
5.718,-0.01,-0.12,-0.16,0.20
5.728,0.07,0.11,-0.21,0.25
5.738,0.40,0.08,0.27,0.48
5.748,0.43,0.23,0.00,0.49
5.759,0.46,0.15,-0.28,0.56
5.769,-0.03,0.18,-0.06,0.19
5.779,-0.17,-0.16,0.25,0.35
5.789,-0.41,-0.05,0.18,0.45
5.799,-0.51,0.47,-0.20,0.73
5.809,-0.05,0.38,-0.02,0.39
5.819,0.05,-0.18,-0.00,0.18
5.829,0.18,-0.54,-0.36,0.67
5.839,0.03,-0.41,-0.06,0.42
5.849,0.17,-0.10,-0.04,0.20
5.859,0.05,0.15,-0.13,0.20
5.869,0.34,0.05,0.13,0.37
5.880,0.50,0.16,-0.12,0.54
5.890,0.36,0.10,-0.12,0.39
5.900,-0.06,0.18,-0.12,0.22
5.910,-0.32,-0.11,0.27,0.43
5.920,-0.34,-0.04,0.24,0.41
5.930,-0.40,0.31,-0.23,0.56
5.940,0.04,0.26,0.00,0.26
5.950,0.07,-0.03,-0.12,0.14
5.960,0.11,-0.50,-0.09,0.52
5.970,0.06,-0.45,-0.23,0.50
5.980,0.01,-0.13,-0.06,0.14
5.990,0.19,0.17,0.03,0.26
6.001,0.37,0.23,0.09,0.44
6.011,0.55,0.11,-0.09,0.57
6.021,0.22,0.03,-0.11,0.25
6.031,-0.06,0.01,-0.22,0.23
6.041,-0.32,-0.08,0.31,0.46
6.051,-0.30,-0.10,0.27,0.42
6.061,-0.43,0.34,-0.42,0.69
6.071,-0.08,0.28,0.20,0.36
6.081,0.12,0.03,-0.19,0.23
6.091,0.04,-0.42,-0.20,0.47
6.102,0.10,-0.47,-0.16,0.50
6.111,0.17,-0.18,-0.10,0.27
6.122,0.26,0.22,-0.03,0.34
6.132,0.45,0.41,0.17,0.63
6.142,0.40,0.15,-0.21,0.48
6.152,0.08,-0.05,-0.16,0.19
6.162,-0.11,-0.14,0.02,0.18
6.172,-0.35,0.08,0.14,0.38
6.182,-0.14,0.12,0.29,0.34
6.192,-0.30,0.27,-0.12,0.42
6.202,-0.03,0.10,-0.10,0.15
6.212,0.06,-0.13,-0.09,0.17
