time,ax,ay,az,atotal
3.822,-0.47,0.14,-0.29,0.57
3.832,-0.39,-0.12,0.54,0.68
3.843,-0.24,0.13,-0.08,0.29
3.853,-0.10,0.28,-0.06,0.31
3.863,0.19,-0.08,0.01,0.21
3.873,0.12,-0.48,-0.34,0.60
3.883,0.07,-0.36,-0.12,0.39
3.893,0.18,-0.18,0.06,0.26
3.903,0.06,0.05,-0.13,0.15
3.913,0.46,0.14,-0.17,0.51
3.923,0.63,0.16,-0.07,0.65
3.933,0.28,0.05,0.07,0.29
3.943,0.13,-0.12,-0.18,0.26
3.954,-0.55,0.17,-0.10,0.59
3.963,-0.37,0.29,0.43,0.64
3.974,-0.43,0.23,0.06,0.49
3.984,-0.18,0.06,-0.18,0.26
3.994,0.19,-0.19,-0.16,0.31
4.004,0.22,-0.32,-0.08,0.40
4.014,0.23,-0.39,-0.15,0.47
4.024,0.05,-0.23,0.06,0.25
4.034,0.21,-0.11,0.04,0.24
4.044,0.54,0.35,-0.54,0.84
4.054,0.60,0.18,0.19,0.66
4.064,0.13,0.03,-0.03,0.13
4.074,-0.12,-0.07,-0.08,0.16
4.084,-0.53,0.31,-0.05,0.62
4.095,-0.47,0.39,0.45,0.76
4.105,-0.25,0.16,-0.08,0.31
4.115,0.05,-0.09,-0.12,0.15
4.125,0.30,-0.29,-0.26,0.49
4.135,0.18,-0.36,0.04,0.40
4.145,0.22,-0.41,-0.26,0.54
4.155,-0.16,-0.18,-0.01,0.24
4.165,0.29,-0.04,0.12,0.31
4.175,0.58,0.43,-0.54,0.90
4.185,0.45,0.06,0.55,0.71
4.195,0.22,0.09,-0.50,0.56
4.206,-0.26,-0.06,0.10,0.29
4.216,-0.30,0.26,0.06,0.40
4.226,-0.43,0.24,0.42,0.64
4.236,-0.25,0.08,-0.22,0.34
4.246,-0.05,-0.07,-0.20,0.22
4.256,0.29,-0.32,-0.04,0.43
4.266,0.19,-0.24,-0.25,0.39
4.276,0.17,-0.30,-0.04,0.35
4.286,0.16,-0.20,-0.16,0.30
4.296,0.30,-0.01,-0.03,0.30
4.307,0.51,0.27,0.13,0.59
4.316,0.40,0.22,-0.06,0.45
4.326,0.08,0.06,-0.34,0.35
4.337,-0.43,0.08,0.19,0.48
4.347,-0.40,0.14,0.25,0.49
4.357,-0.44,0.43,0.05,0.61
4.367,-0.05,0.15,0.05,0.17
4.377,0.14,-0.30,-0.29,0.44
4.387,0.25,-0.44,-0.11,0.52
4.397,0.27,-0.24,-0.12,0.38
4.407,-0.02,-0.17,-0.10,0.20
4.417,0.11,-0.25,-0.08,0.28
4.427,0.24,-0.03,-0.09,0.26
4.438,0.54,0.31,0.10,0.63
4.448,0.55,0.28,-0.04,0.62
4.458,0.04,0.07,-0.24,0.25
4.468,-0.38,-0.04,0.07,0.39
4.478,-0.40,0.08,0.33,0.53
4.488,-0.47,0.45,0.01,0.65
4.498,-0.10,0.27,-0.10,0.30
4.508,0.18,-0.29,-0.12,0.36
4.518,0.19,-0.48,-0.21,0.56
4.528,0.23,-0.32,-0.07,0.40
4.538,0.11,-0.10,-0.13,0.20
4.548,0.18,-0.23,-0.12,0.31
4.559,0.33,-0.01,-0.03,0.33
4.569,0.45,0.23,0.17,0.54
4.579,0.44,0.26,-0.30,0.59
4.589,-0.07,0.11,0.02,0.14
4.599,-0.38,0.19,0.08,0.43
4.609,-0.51,0.14,0.39,0.65
4.619,-0.36,0.34,-0.21,0.54
4.629,-0.06,0.21,0.01,0.22
4.639,0.30,-0.37,-0.05,0.48
4.649,0.22,-0.50,-0.42,0.68
4.659,0.29,-0.41,0.02,0.50
4.670,0.05,-0.01,-0.10,0.12
